"Meas. Pts.","Sliding Speed","Friction Factor","Frictional Force","Normal Force"
"65","0.0000152","0.674","0.931","0.977"
"66","0.0000155","0.663","0.922","0.983"
"67","0.0000158","0.679","0.943","0.982"
"68","0.0000161","0.694","0.965","0.983"
"69","0.0000164","0.702","0.975","0.983"
"70","0.0000167","0.703","0.976","0.982"
"71","0.000017","0.69","0.956","0.981"
"72","0.0000173","0.685","0.95","0.98"
"73","0.0000176","0.693","0.96","0.98"
"74","0.000018","0.691","0.956","0.979"
"75","0.0000183","0.691","0.956","0.977"
"76","0.0000187","0.706","0.975","0.977"
"77","0.000019","0.709","0.978","0.976"
"78","0.0000194","0.711","0.98","0.975"
"79","0.0000197","0.711","0.982","0.977"
"80","0.0000201","0.709","0.979","0.977"
"81","0.0000205","0.697","0.964","0.977"
"82","0.0000208","0.683","0.944","0.977"
"83","0.0000212","0.684","0.944","0.976"
"84","0.0000216","0.687","0.948","0.976"
"85","0.000022","0.681","0.939","0.975"
"86","0.0000224","0.681","0.938","0.974"
"87","0.0000228","0.683","0.94","0.974"
"88","0.0000232","0.666","0.931","0.989"
"89","0.0000237","0.67","0.936","0.988"
"90","0.0000241","0.674","0.942","0.988"
"91","0.0000245","0.659","0.92","0.987"
"92","0.000025","0.668","0.932","0.986"
"93","0.0000255","0.67","0.934","0.986"
"94","0.000026","0.682","0.95","0.985"
"95","0.0000264","0.694","0.966","0.985"
"96","0.0000269","0.696","0.968","0.984"
"97","0.0000274","0.69","0.959","0.984"
"98","0.0000279","0.67","0.931","0.982"
"99","0.0000284","0.659","0.913","0.98"
"100","0.000029","0.652","0.903","0.979"
"101","0.0000295","0.644","0.889","0.977"
"102","0.0000301","0.637","0.879","0.976"
"103","0.0000306","0.647","0.892","0.975"
"104","0.0000312","0.649","0.895","0.974"
"105","0.0000318","0.653","0.905","0.98"
"106","0.0000324","0.652","0.903","0.979"
"107","0.000033","0.649","0.898","0.978"
"108","0.0000335","0.643","0.887","0.976"
"109","0.0000342","0.633","0.871","0.974"
"110","0.0000348","0.627","0.862","0.972"
"111","0.0000354","0.632","0.873","0.977"
"112","0.0000361","0.64","0.883","0.976"
"113","0.0000368","0.672","0.927","0.975"
"114","0.0000375","0.679","0.941","0.981"
"115","0.0000381","0.684","0.947","0.98"
"116","0.0000389","0.695","0.962","0.978"
"117","0.0000396","0.698","0.963","0.976"
"118","0.0000404","0.691","0.952","0.974"
"119","0.0000411","0.703","0.966","0.972"
"120","0.0000418","0.704","0.97","0.973"
"121","0.0000426","0.688","0.947","0.973"
"122","0.0000434","0.681","0.942","0.979"
"123","0.0000442","0.709","0.98","0.977"
"124","0.0000451","0.707","0.995","0.996"
"125","0.0000458","0.686","0.965","0.995"
"126","0.0000467","0.686","0.965","0.994"
"127","0.0000476","0.692","0.971","0.991"
"128","0.0000484","0.707","0.99","0.99"
"129","0.0000494","0.723","1.01","0.988"
"130","0.0000502","0.73","1.02","0.986"
"131","0.0000512","0.734","1.02","0.984"
"132","0.0000521","0.754","1.05","0.982"
"133","0.0000531","0.735","1.02","0.979"
"134","0.0000541","0.711","0.981","0.975"
"135","0.0000551","0.692","0.952","0.973"
"136","0.0000561","0.723","0.992","0.971"
"137","0.0000571","0.715","0.98","0.97"
"138","0.0000582","0.717","0.993","0.979"
"139","0.0000593","0.71","0.985","0.98"
"140","0.0000604","0.701","0.972","0.981"
"141","0.0000615","0.684","0.947","0.979"
"142","0.0000627","0.692","0.957","0.977"
"143","0.0000639","0.682","0.942","0.976"
"144","0.000065","0.681","0.939","0.975"
