"Meas. Pts.","Sliding Speed","Friction Factor","Frictional Force","Normal Force"
"130","0.0000503","0.14","0.203","1.02"
"131","0.0000512","0.143","0.208","1.03"
"132","0.0000522","0.143","0.206","1.02"
"133","0.0000531","0.142","0.205","1.02"
"134","0.0000541","0.144","0.208","1.02"
"135","0.0000551","0.149","0.214","1.02"
"136","0.0000561","0.147","0.212","1.02"
"137","0.0000572","0.15","0.216","1.02"
"138","0.0000582","0.154","0.222","1.02"
"139","0.0000593","0.156","0.226","1.02"
"140","0.0000604","0.159","0.23","1.02"
"141","0.0000615","0.155","0.224","1.02"
"142","0.0000627","0.154","0.224","1.02"
"143","0.0000638","0.148","0.215","1.03"
"144","0.000065","0.147","0.211","1.01"
"145","0.0000662","0.139","0.2","1.02"
"146","0.0000674","0.142","0.204","1.02"
"147","0.0000687","0.14","0.202","1.02"
"148","0.00007","0.136","0.198","1.02"
"149","0.0000713","0.138","0.201","1.03"
"150","0.0000726","0.139","0.202","1.02"
"151","0.0000739","0.145","0.21","1.03"
"152","0.0000753","0.145","0.211","1.03"
